Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
China,Asia-Pacific,3,Agriculture,49.98712288268328,31.9610261428163,53.31171009831717,36.70797790786986,0.8346,306.52,0.56,0.51,1,0,38,13408,0.9268704977823604,0.029,84.24911431330663,0.73,75.00870308968227,0.82,74.75,0,9511,Moderate
USA,North America,2,Agriculture,53.32120751613375,41.26185683249831,56.09654901199304,48.563192105845545,0.8907,104.07,0.6,0.34,2,0,38,35193,0.9332014175262192,0.035,83.26637211023882,0.59,71.93731749618519,0.42,72.26,1,678,Moderate
Japan,Asia-Pacific,2,Agriculture,65.58742789071349,55.105339890463334,63.08160035017258,61.16927623087292,0.6615,1376.12,0.6,0.44,2,0,12,6936,0.8589468664518287,0.036,78.5600915073589,0.67,72.24272347384746,0.74,82.61,2,1451,Moderate
USA,Asia-Pacific,1,Agriculture,59.467682017301414,63.770563445185225,64.68048320478528,71.78088617593257,0.8429,159.05,0.6,0.38,2,0,15,10155,0.9301527273410117,0.034,69.64669838490134,0.66,77.75723817924481,0.66,82.99,2,11017,Moderate
USA,South America,2,Agriculture,72.23026734846798,59.69021298959224,69.71381242598348,67.85666674320855,0.6399,1079.05,0.62,0.63,2,0,40,29346,0.9181926816226847,0.035,76.79841344303088,0.83,69.92839667489149,0.63,67.37,1,8389,Moderate
Malaysia,Asia-Pacific,2,Agriculture,48.14325824188432,44.84856125794148,50.07528657730011,50.30079972062706,0.8856,1022.12,0.59,0.46,2,1,7,44326,0.8619075177850827,0.04,68.77539575505178,0.63,80.03084733636204,0.71,74.6,1,8722,Moderate
USA,North America,2,Agriculture,71.54564215026203,59.242153657183124,78.10363295510406,72.99872274547943,0.1297,384.99,0.58,0.64,3,1,37,47034,0.9352164977791253,0.037,68.15826493408218,0.8,82.58304240676878,0.7,75.11,1,10295,Low
Malaysia,Asia-Pacific,2,Agriculture,65.57007951312328,55.94805411567094,67.0682056107743,60.99935061511766,0.9061,1115.72,0.63,0.58,2,0,10,42913,0.9386026939544064,0.036,71.76787653954483,0.65,75.92567458868008,0.71,79.27,2,11393,Moderate
USA,North America,2,Agriculture,76.37170184022357,81.29771950485917,73.59114415524364,82.22228900897423,0.7499,1118.22,0.63,0.46,1,1,39,11358,0.946458748093853,0.025,85.10962454724142,0.88,82.95278313920535,0.82,83.12,1,9092,Low
Malaysia,Asia-Pacific,2,Agriculture,56.49366817945508,39.41155584603551,67.17095379050375,43.45885234434183,0.7179,1376.94,0.78,0.53,2,0,11,21300,0.8518362799424946,0.022,68.05495028147476,0.88,82.24431619093744,0.67,86.79,0,11610,Moderate
Brazil,South America,2,Agriculture,59.35720082769442,58.49270619393654,64.77370467601533,53.58010936133371,0.9042,227.01,0.61,0.48,2,0,15,24456,0.8582557939586953,0.036,68.58213510462572,0.72,63.03637787396018,0.8,85.51,1,11003,Moderate
USA,South America,2,Agriculture,56.502339635558094,61.946409647553864,65.08183640185572,60.53951327011471,0.8089,183.46,0.41,0.29,1,0,44,24406,0.9130485304315733,0.032,79.46976528132757,0.69,81.54538774473151,0.76,75.95,2,8570,Moderate
China,Asia-Pacific,2,Agriculture,51.593298823213615,20.402675070308405,49.768257257522954,52.77589293984371,0.8135,223.68,0.4,0.46,1,1,50,17461,0.933565437775992,0.023,73.41710148981095,0.82,90.96465402098785,0.69,76.46,1,8999,Moderate
China,Asia-Pacific,2,Agriculture,68.95165729299555,76.49428078125078,66.63681177781014,78.8531715506531,0.7915,335.09,0.53,0.37,1,0,43,5779,0.9199013854584228,0.041,73.02052371843212,0.66,77.11871406477574,0.69,74.68,1,1612,Low
Brazil,South America,2,Agriculture,48.55694522401223,31.763326198412418,53.91401088448415,38.914488613238674,0.5263,195.8,0.46,0.62,2,0,39,24565,0.9314731954568114,0.034,70.54459442501881,0.96,60.0867827852127,0.72,75.28,0,1374,High
Malaysia,Asia-Pacific,2,Agriculture,46.92161590813183,60.43075033809855,64.6457242383055,44.20598770787115,0.8444,222.63,0.79,0.46,2,0,16,34935,0.8325847294261215,0.045,61.509452667333555,0.91,64.97336996959727,0.66,78.34,1,11281,Moderate
Japan,Asia-Pacific,3,Agriculture,70.9172084913184,58.47331093727779,73.36807293572042,65.6495137041444,0.9169,906.75,0.68,0.54,3,0,48,36935,0.829187122037014,0.034,68.77573657697889,0.99,49.64597115571172,0.6,83.33,1,10348,Low
India,Asia-Pacific,3,Agriculture,73.81427547266435,77.19772195947063,85.10944029513276,83.90408202330674,0.9362,482.56,0.54,0.49,3,0,41,35595,0.8485985313949519,0.025,65.0800544346584,0.97,81.20569061559655,0.73,76.44,1,10406,Low
Brazil,South America,2,Agriculture,54.31352895329419,23.381332571277735,57.68851553397155,57.08812378873823,0.0776,84.38,0.56,0.6,2,0,39,33506,0.8196929197520618,0.051,85.1286804532749,0.95,84.51162209620381,0.79,76.45,1,765,Moderate
Japan,Asia-Pacific,3,Agriculture,60.094908728500805,53.36590372655145,50.90683499095935,51.20781078315302,0.934,395.67,0.59,0.57,2,0,42,26617,0.828357660533192,0.034,69.3524776494778,0.78,81.53072852787821,0.76,77.53,1,11251,Moderate
China,Asia-Pacific,1,Agriculture,59.3306151032783,28.83647617068403,57.75084722709834,47.787900319935,0.1017,360.17,0.48,0.6,1,1,41,11462,0.9032006006024937,0.029,79.52145845096969,0.96,80.26093608836892,0.71,72.06,1,11355,Moderate
USA,Asia-Pacific,2,Agriculture,53.80807755844768,49.53647171739733,54.36609845395278,53.63347262125674,0.782,413.21,0.4,0.56,1,0,47,16243,0.954294501786604,0.019,75.84426761918117,0.82,85.5806033330539,0.73,75.02,1,8074,Moderate
China,Asia-Pacific,2,Agriculture,57.1942408634799,61.293713809702915,61.39271576426304,66.41448662727197,0.4714,301.15,0.59,0.23,1,1,21,5634,0.885770548765758,0.02,78.54056939318492,1.47,86.40412466117974,0.69,74.19,2,9858,Moderate
China,Asia-Pacific,2,Agriculture,55.957604756157174,50.32033480218791,44.68118162678883,53.2247902800971,0.2091,477.05,0.58,0.15,1,0,44,8475,0.9140528962820306,0.024,80.92500772099015,0.79,86.2813614382666,0.71,64.09,1,810,Moderate
China,Asia-Pacific,3,Agriculture,70.25165600107174,84.84643108812365,96.28583952096079,80.61732085452282,0.8493,463.63,0.61,0.42,1,1,41,15892,0.9023321080575951,0.031,53.50289767782127,0.91,74.39419110579085,0.88,76.8,1,9167,Low
Malaysia,Asia-Pacific,3,Agriculture,75.8702722514259,80.47350612717672,78.81731809820809,81.07471426409515,0.6846,341.78,0.42,0.55,3,0,37,38791,0.9289302103681552,0.046,74.91733158081591,0.83,76.3711182423455,0.77,71.58,0,10956,Low
Japan,Asia-Pacific,3,Agriculture,59.949088243338664,58.1682463926793,65.09577886107489,63.605114936630606,0.8661,1253.31,0.78,0.6,3,0,21,44557,0.846659300550915,0.032,69.52553934110374,0.84,81.1021467800545,0.72,81.28,1,8993,Moderate
China,Asia-Pacific,1,Agriculture,53.90325954707413,52.13018179997189,51.40966051964979,62.23982780977282,0.4113,394.35,0.6,0.18,1,1,43,11461,0.8398710768606393,0.024,60.74460041551281,1.01,88.5874835804331,0.76,84.67,2,10085,Moderate
Japan,Asia-Pacific,2,Agriculture,52.90706369617501,28.23586930350411,50.01185333502467,46.49741981889558,0.5616,458.93,0.41,0.54,1,0,44,502,0.8934920902883501,0.051,82.56844475129748,1.0,80.59895037064516,0.9,82.41,1,10224,Moderate
Brazil,South America,2,Agriculture,64.11045111535681,59.521532126772755,67.02508269832092,62.45465980025176,0.9501,125.27,0.57,0.57,2,0,43,29385,0.8329866853075651,0.037,75.14698363625632,0.79,79.99802108303234,0.64,81.52,1,9957,Moderate
Japan,Asia-Pacific,2,Agriculture,58.47713553709698,51.61146513332878,48.1810638044325,50.45544089624432,0.916,338.63,0.57,0.55,2,0,19,34501,0.8976249405912755,0.027,76.08190448292008,1.25,75.98107637620583,0.78,67.89,1,10716,Moderate
India,Asia-Pacific,3,Agriculture,74.83612246094498,94.2474536386899,86.13418460358626,91.02503070047143,0.174,389.19,0.48,0.47,3,1,48,16425,0.9230426051718743,0.028,38.07455748747458,0.73,74.27298414992408,0.67,71.16,0,7974,Low
USA,North America,2,Agriculture,64.36738541892841,58.368452761033716,67.68044813244464,65.69497003566154,0.8656,50.19,0.46,0.52,2,1,44,29597,0.8656852847726164,0.036,80.09906559223478,1.03,89.53087613678737,0.68,73.68,1,8666,Low
China,Asia-Pacific,1,Agriculture,73.43140728012611,65.5312538561937,74.79594115917759,92.52751327793483,0.2346,387.86,0.62,0.37,3,1,44,46940,0.8853252700712714,0.035,72.57743349986328,0.85,66.07924145195103,0.83,62.43,0,9548,Low
Brazil,South America,1,Agriculture,62.4905144212803,60.81411143792565,67.73295373851727,49.50320850139907,0.9051,301.57,0.63,0.5,2,0,47,27916,0.8494870061170383,0.023,66.50065353244304,1.24,56.14484433166103,0.87,71.38,2,8262,Moderate
India,Asia-Pacific,2,Agriculture,57.628908523572825,13.076250000000009,45.47193961609837,44.585002970757245,0.8053,355.95,0.41,0.55,1,0,47,16049,0.9732036718286489,0.019,72.9761203991973,0.88,75.14165426639929,0.79,81.95,0,10114,Moderate
China,Asia-Pacific,1,Agriculture,54.48274405375244,64.7742579330143,49.876274517176974,62.89006119812931,0.4313,493.16,0.59,0.2,1,1,45,12059,0.9192339504212377,0.034,87.81912208327799,0.92,92.28323084440967,0.82,73.34,2,3620,Moderate
Indonesia,Asia-Pacific,2,Agriculture,59.40568499243878,48.86649943658906,65.62572929070147,55.541674561982525,0.9235,848.67,0.72,0.64,2,0,47,31766,0.947119618649364,0.029,72.13217640966356,0.88,82.84482510421593,0.64,78.28,1,11556,Moderate
USA,North America,2,Agriculture,62.40678004284921,54.58834696020279,65.96656632034862,63.98953871692304,0.7803,54.21,0.55,0.52,1,1,42,10352,0.9250336554692343,0.027,73.35680829306052,0.99,81.73864045364775,0.74,68.72,2,8748,Moderate
Malaysia,Asia-Pacific,2,Agriculture,61.238804531992805,61.57184604154506,63.6713016718564,63.22217433109296,0.9129,169.71,0.84,0.56,2,0,9,45377,0.8899905241711843,0.018,74.67156531440573,0.81,79.96800274317376,0.69,78.06,1,11743,Moderate
India,Asia-Pacific,2,Agriculture,64.32549105058658,60.37111691305646,65.94766890836674,65.84522312312279,0.9173,1334.39,0.83,0.45,2,0,13,44401,0.8542125618878117,0.03,70.60243304823601,0.99,87.85911579583359,0.63,75.11,2,10370,Moderate
USA,North America,2,Agriculture,66.9610057745936,51.49735527534261,71.70861650023959,55.839420250822165,0.7213,1240.9,0.63,0.49,2,0,44,47181,0.9204815645566533,0.039,77.0120504036945,0.66,73.82162172337995,0.16,80.6,2,10977,Moderate
Brazil,South America,3,Agriculture,79.00466396638019,69.59270385156078,68.49961159189695,82.65778849388923,0.3152,298.93,0.47,0.55,3,1,40,2306,0.9530555949206843,0.038,74.59529901164518,0.67,53.12602869320217,0.86,74.39,0,10056,Low
Malaysia,Asia-Pacific,2,Agriculture,63.761765574455815,60.54401424915031,63.59522106805379,54.62095671757072,0.9167,1209.35,0.61,0.65,2,0,37,45928,0.9002894302404864,0.014,66.90243370953588,0.7,87.69829304041059,0.72,71.56,1,11672,Moderate
USA,Asia-Pacific,3,Agriculture,78.10497364745297,67.21065325544552,85.27329428341258,82.49012945486972,0.0717,253.96,0.56,0.53,3,0,42,29698,0.8346081758328463,0.04,81.75390776603777,1.28,81.9570591242125,0.74,84.93,1,10092,Low
Brazil,South America,2,Agriculture,52.40586087723806,56.02453915545081,58.097011294954044,57.95737254799705,0.8077,66.48,0.51,0.56,2,1,46,42089,0.893708370419656,0.036,65.5549945214776,0.92,58.89868435005168,0.71,74.08,1,9557,Moderate
China,Asia-Pacific,2,Agriculture,37.365,28.39644751372341,53.27516236998752,52.85727008111853,0.1018,315.77,0.57,0.21,1,0,42,18035,0.9095780666110118,0.047,81.5672561520116,0.73,83.31074259133416,0.68,82.91,1,9314,Moderate
Brazil,South America,2,Agriculture,58.055427627564654,57.21383529277094,63.503133665246814,65.3309040968237,0.1538,236.2,0.55,0.25,2,0,42,14177,0.9398650249269566,0.03,77.32984932543928,0.47,73.49230287240358,0.61,84.91,1,1860,Moderate
Malaysia,Asia-Pacific,2,Agriculture,60.812387891211344,51.144133192389205,64.05928624464798,62.246189652216394,0.8575,57.22,0.83,0.58,2,0,8,49810,0.8631439942694744,0.038,72.05407484964279,0.87,82.38626569841404,0.69,83.05,1,8637,Moderate
Malaysia,Asia-Pacific,2,Agriculture,62.45227363024326,57.921046326000216,63.06680536126863,59.84602185291911,0.8716,198.07,0.6,0.52,2,1,11,49982,0.8816007314422947,0.03,70.13290987030979,0.72,78.74004884455714,0.71,75.15,1,9823,Moderate
Brazil,South America,2,Agriculture,57.32911708450876,49.51015514725973,61.98809171695005,50.972831343971784,0.9786,1338.87,0.55,0.52,2,0,41,29736,0.9168204656609705,0.046,82.57962876040925,0.74,64.80967812263195,0.66,71.62,1,9039,Moderate
China,Asia-Pacific,2,Agriculture,57.04354105399959,66.46677316931924,67.60861301500924,66.78417806652244,0.6667,436.76,0.58,0.4,1,0,17,6692,0.9107338771775535,0.026,75.15472390020416,0.7,80.24483153677923,0.78,65.17,2,499,Moderate
USA,North America,2,Agriculture,64.32142074041262,60.6770415809357,67.1411299931666,73.40354606949326,0.8645,136.31,0.53,0.47,2,0,42,11537,0.9330696742376712,0.052,80.80824334744031,0.61,71.28141749187475,0.76,81.69,2,704,Moderate
Japan,Asia-Pacific,3,Agriculture,72.98197971020963,54.74365357878359,77.09775938824377,62.282062265621846,0.9557,1145.79,0.52,0.49,1,0,44,6527,0.8617848492504925,0.036,73.42041850882818,0.56,87.02028100678132,0.68,76.8,1,9372,Moderate
Malaysia,Asia-Pacific,2,Agriculture,58.570914968996334,60.180123745862616,64.12116719108019,58.461005105712864,0.8888,149.4,0.59,0.58,2,1,7,47294,0.9328135953750728,0.046,74.35108349290833,0.6,81.4631314767925,0.7,88.02,1,9344,Moderate
Brazil,South America,2,Agriculture,68.26911250581036,63.209605146399,78.60284155179627,76.59234069301775,0.9097,1281.76,0.65,0.54,2,0,43,2934,0.8753048958015109,0.032,67.80842837686238,0.5,64.46512418133834,0.14,76.92,1,9872,Low
Japan,Asia-Pacific,2,Agriculture,48.90263333640293,56.903420514107836,61.54150739048018,43.842759359740064,0.8453,120.77,0.78,0.49,2,1,23,48182,0.8540305193715494,0.023,71.08937048466917,1.05,84.67588702246258,0.79,81.28,1,8839,Moderate
Japan,Asia-Pacific,3,Agriculture,61.0078802213302,74.4791474946914,69.28699253979813,71.64364147457201,0.8732,443.85,0.79,0.39,1,1,44,6656,0.9142914426582943,0.026,73.0108635049838,0.86,82.70767485480557,0.8,72.33,1,9433,Low
China,Asia-Pacific,1,Agriculture,74.9633978135832,79.60887082378534,87.53976738969772,75.80751850297776,0.7294,409.84,0.61,0.43,0,0,50,8846,0.8856039981050117,0.035,66.82199658865873,1.1,73.61182482360516,0.72,73.69,1,10490,Low
USA,North America,1,Agriculture,58.72559004918068,59.132585127911476,65.07247779314929,62.46968997834873,0.7789,98.58,0.61,0.2,1,1,42,25901,0.8801254518647629,0.031,86.4613907971493,1.02,89.40444845926076,0.74,77.53,2,1121,Moderate
Brazil,South America,1,Agriculture,69.67913260633527,84.94819931804196,85.71341038168472,81.54613620049611,0.807,925.17,0.62,0.53,3,0,44,35971,0.8494611004911756,0.024,84.17536295869225,1.18,60.564782105759406,0.14,76.56,1,9315,Low
Brazil,South America,2,Agriculture,64.95443655266834,63.99370950364234,67.49660077543446,64.13776145077436,0.929,231.79,0.58,0.6,2,0,42,2476,0.8693639146791037,0.051,72.38533596016813,0.57,64.57472474438882,0.4,80.16,1,11677,Moderate
China,Asia-Pacific,2,Agriculture,60.025984757811564,66.3117636201458,65.16468529031033,61.30704084609672,0.9205,50.19,0.58,0.2,1,1,23,3226,0.9055382912365724,0.013,47.00209202726939,1.54,88.68769225871353,0.7,82.72,2,1073,Moderate
Malaysia,Asia-Pacific,3,Agriculture,71.80007819044256,53.18304185699516,75.26787187210857,65.03723028355606,0.966,1345.69,0.59,0.59,2,0,43,2879,0.8235379167086753,0.048,66.92891723618727,0.54,60.8777423116934,0.29,80.18,1,10741,Low
USA,South America,1,Agriculture,56.50146691294127,30.86671410364791,57.302880298645036,38.53814289575538,0.7765,231.84,0.51,0.5,2,0,42,27348,0.8404883835792436,0.024,70.60313135340802,0.93,66.68016789637042,0.7,75.82,1,10926,Moderate
Japan,Asia-Pacific,2,Agriculture,60.66842457923456,57.38288677602395,54.31172390617401,61.49067486985021,0.873,259.01,0.6,0.52,1,1,42,21072,0.9039122574051602,0.04,57.62857248455386,0.89,84.45543793903404,0.67,72.89,2,8371,Moderate
Malaysia,Asia-Pacific,3,Agriculture,58.757118452380304,82.89914000802749,72.37829282374082,79.09911732098905,0.8601,263.04,0.54,0.63,3,1,43,44570,0.9154241763150452,0.019,79.67446202626545,1.0,81.03325192029625,0.74,70.73,1,10512,Low
Japan,Asia-Pacific,2,Agriculture,52.61834763926091,54.44595838234349,55.674736966335885,57.065815123302,0.9522,275.67,0.54,0.43,2,0,12,23217,0.8657795207953781,0.047,68.24538729709518,0.42,75.25675188692357,0.8,80.73,1,11508,Moderate
Malaysia,Asia-Pacific,2,Agriculture,64.37404919247518,60.87339075778029,74.44625457043483,64.99919660672555,0.923,1364.71,0.89,0.5,2,0,11,5525,0.8784897228359362,0.032,76.03975209065081,0.64,84.54872686194759,0.72,77.97,1,11600,Moderate
USA,North America,1,Agriculture,69.99555523534791,75.89198236896,81.0072155620379,71.99749556368927,0.01,373.64,0.57,0.45,2,0,49,9118,0.8904715371728547,0.034,78.4078541660002,1.3,84.27447281973171,0.77,69.63,1,10802,Low
Brazil,South America,2,Agriculture,64.6045880695466,55.842765303718025,64.03522453186163,65.42031712958477,0.7914,170.9,0.57,0.47,2,0,45,1435,0.8867673778816089,0.026,64.29243481640187,0.57,69.03460110471471,0.6,77.26,1,11161,Moderate
Brazil,South America,3,Agriculture,74.62266208759931,81.62983748741749,76.12684907479938,79.5342259133611,0.0699,425.22,0.57,0.58,3,0,39,26354,0.9518351765279138,0.024,82.82710062355116,0.89,61.92667212567097,0.76,69.04,0,8485,Low
China,Asia-Pacific,2,Agriculture,63.0278766015489,78.92572325533071,62.50139376499536,61.656850136721026,0.1969,417.69,0.59,0.36,1,1,19,13970,0.8718430785384952,0.027,82.69537063193646,0.87,75.21036014051384,0.74,74.91,2,3042,Moderate
USA,North America,1,Agriculture,54.40768902460393,38.69966121585135,55.5961847963466,48.74172420659815,0.0995,464.69,0.58,0.4,1,0,45,36026,0.9357563087319928,0.044,80.81473185622782,1.31,85.28283631761427,0.73,74.97,1,8429,Moderate
Malaysia,Asia-Pacific,2,Agriculture,55.263492573648904,58.420452179649466,61.969757732925714,44.90922129768377,0.9748,81.45,0.78,0.57,2,0,43,28701,0.8648462594851026,0.046,68.50821072020297,0.78,76.84986437952652,0.69,67.83,1,10872,Moderate
Brazil,South America,2,Agriculture,55.77225866643316,60.058636080102964,63.590955280452,42.091990649345206,0.7398,202.55,0.46,0.64,2,0,43,33398,0.9235928157144879,0.036,98.22778435198529,0.76,54.61400312303195,0.74,70.31,2,2010,Moderate
Japan,Asia-Pacific,3,Agriculture,65.42947733021622,45.673601331691295,64.65755463800798,59.877097749708355,0.9156,1417.28,0.44,0.54,2,0,44,4828,0.844109064767941,0.023,68.89844619663224,0.85,66.05928160185312,0.72,76.23,0,11818,Moderate
Malaysia,Asia-Pacific,2,Agriculture,45.81916125586743,46.77126478994037,50.84989012341584,48.061135911117596,0.9679,153.64,0.78,0.5,2,0,42,23357,0.8416019593202607,0.036,72.34956995476253,0.84,64.15295137835506,0.75,72.6,1,8396,Moderate
Malaysia,Asia-Pacific,1,Agriculture,53.27315059522045,25.48082174084413,50.480286005653774,47.91788472690625,0.8178,1195.6,0.83,0.51,2,0,46,35060,0.8324335537615413,0.043,70.1975857307383,0.83,57.912110318180986,0.19,75.8,1,9262,Moderate
Brazil,South America,2,Agriculture,51.82479207988996,46.62117916501072,55.326271402332694,47.63415660273378,0.8523,296.74,0.53,0.54,2,0,42,26947,0.9492354412823601,0.025,76.31218203226967,0.82,57.222950151896285,0.16,68.36,1,10434,Moderate
Brazil,South America,2,Agriculture,55.11007937662975,52.71796333942193,64.7438968314659,52.372571924376075,0.1093,165.4,0.48,0.58,2,0,40,27269,0.8601091187045848,0.015,70.09412563539398,0.87,57.44929277947927,0.46,76.08,1,373,Moderate
China,Asia-Pacific,2,Agriculture,43.83849488721647,46.139124762844666,42.77916875534753,49.80250535771155,0.8944,429.6,0.47,0.49,1,1,44,10919,0.9136203014708107,0.025,72.8176619026071,0.91,79.88536469979665,0.77,73.21,1,9706,Moderate
India,Asia-Pacific,3,Agriculture,47.15805657554339,38.31039785923686,51.49441215873168,50.602236219224196,0.6706,316.34,0.73,0.45,2,0,10,27045,0.8833661360269592,0.043,71.11515098403238,0.61,73.32179928127933,0.82,75.57,0,9169,Moderate
USA,North America,2,Agriculture,71.30137125023687,79.42974296844012,82.37444811826195,78.5301267750528,0.0426,1369.0,0.58,0.6,2,0,43,26406,0.9613155780477532,0.039,79.21422035375917,0.73,79.93467269737945,0.76,67.07,1,10149,Low
Brazil,South America,2,Agriculture,69.83219703582824,71.04595182066605,71.41499838086287,64.39476610119013,0.0684,1459.06,0.52,0.56,2,0,5,42893,0.8414137676831577,0.019,64.51088764921928,1.03,64.35659714990328,0.72,79.86,1,9635,Moderate
USA,North America,1,Agriculture,75.899843498984,69.08866256287355,75.09479638332537,92.07071056473845,0.1329,495.28,0.59,0.56,3,1,41,34012,0.888907966047959,0.039,86.29828361487155,1.01,68.75389888401358,0.9,70.38,0,8381,Low
India,Asia-Pacific,3,Agriculture,70.5256438242473,79.2563503852797,72.11546216057225,80.23930717014642,0.2296,398.5,0.62,0.54,1,1,43,8872,0.9284029764167157,0.041,37.73703145170305,0.8,77.78792762252544,0.8,72.61,0,9360,Low
India,Asia-Pacific,2,Agriculture,54.112503547018385,58.62638119960765,53.559513989149956,55.66377747601896,0.9711,280.83,0.59,0.47,2,1,36,47960,0.8790392134647034,0.033,70.26654771012878,0.64,76.40930107380632,0.73,67.46,1,9281,Moderate
USA,North America,1,Agriculture,73.96509927452847,71.73970885058192,74.94957494881469,85.48364625676496,0.2342,556.67,0.63,0.42,1,1,44,46561,0.8906622142287316,0.036,79.4028176752339,1.18,71.52253335019785,0.72,64.59,1,10895,Low
China,Asia-Pacific,2,Agriculture,64.4250030149514,58.17633038994883,73.0781512984434,78.44560013720115,0.9042,1239.93,0.65,0.28,2,0,9,6441,0.9457178640553529,0.031,64.49693900273441,0.39,76.92329679696223,0.65,76.85,1,10609,Moderate
India,Asia-Pacific,3,Agriculture,79.58448144890664,93.87948786411867,82.43370979022595,78.93129039163988,0.766,369.09,0.62,0.54,0,0,40,1451,0.9127864435306257,0.027,72.86381649411138,0.75,84.41949067515483,0.86,79.58,0,10053,Low
Malaysia,Asia-Pacific,2,Agriculture,59.61291971725576,60.95451497347555,63.16941861922282,60.52809096870271,0.9375,119.96,0.57,0.59,2,0,41,30326,0.8362572941532639,0.03,78.86922493238046,1.23,91.86856283189896,0.77,76.91,1,11653,Moderate
Brazil,Asia-Pacific,2,Agriculture,75.17358425984474,84.57131376320746,66.37540556733383,67.98091919685953,0.8359,178.6,0.5,0.7,2,1,39,49895,0.9120450451185536,0.027,76.31794157009891,0.86,89.28382151152576,0.67,79.96,0,8374,Low
USA,North America,2,Agriculture,68.32047317539137,90.86767221567214,74.45769709910584,75.68661246801689,0.7175,1466.38,0.6,0.33,2,1,11,13672,0.9072780711905039,0.031,69.24070415677905,0.51,84.17249958603678,0.75,79.69,1,9661,Moderate
Brazil,South America,2,Agriculture,61.35239932685304,69.40493516967312,63.65924746094411,71.06666081377392,0.7834,1475.14,0.56,0.5,2,0,6,36692,0.8080931005299853,0.036,80.50859330065755,0.59,65.50810501639678,0.57,79.59,1,1826,Low
USA,South America,1,Agriculture,72.85339629507155,81.12292662156257,82.3538825622546,74.69089990118204,0.8388,961.0,0.48,0.5,2,1,41,31850,0.9140600780717952,0.045,90.19589651838332,0.9,63.916179541628786,0.78,72.48,0,10726,Low
India,Asia-Pacific,3,Agriculture,71.98631027152048,58.42253719881108,66.98659639710405,63.884587598206366,0.899,814.19,0.58,0.52,3,0,40,21082,0.8690061082248296,0.018,75.40483852714152,0.89,83.94678388826266,0.69,79.05,1,11999,Moderate
USA,North America,2,Agriculture,60.549557896178364,60.07024708710805,58.52520627502951,62.75338543497039,0.1019,1431.46,0.52,0.52,2,1,45,11100,0.9207759015227871,0.036,71.70386496680752,1.11,58.752327221162965,0.75,82.44,1,770,Moderate
Brazil,South America,2,Agriculture,66.18418480616253,60.53616685668003,68.47950911084409,77.292121297727,0.9301,1175.16,0.59,0.6,2,0,39,33428,0.9258227625937732,0.022,75.71316246612989,0.6,78.60361280617265,0.69,78.33,1,774,Low
Indonesia,Asia-Pacific,2,Agriculture,59.30632699779612,60.63937183586808,61.816397289399085,61.82623961725492,0.918,164.96,0.77,0.52,2,1,24,11577,0.8950229945115076,0.034,68.67438004001252,0.88,85.3427589362795,0.78,80.59,1,11442,Moderate
Brazil,Asia-Pacific,2,Agriculture,59.916405574462736,54.65211234523916,63.99376018911573,58.79518974559076,0.6977,1485.17,0.79,0.4,2,0,14,29156,0.8966675558271552,0.032,79.43127660279438,0.76,66.11832745774024,0.74,80.69,1,10578,Moderate
Malaysia,Asia-Pacific,2,Agriculture,50.75936008824743,40.83261119817583,67.36844474911909,40.78658683608914,0.8654,146.74,0.57,0.52,2,0,42,7008,0.8739860982524699,0.024,71.62280794554172,0.87,61.11743220454694,0.2,88.76,0,9245,Moderate
China,Asia-Pacific,2,Agriculture,59.69428550392116,51.016053190410155,56.80598531731072,60.9008429068627,0.8475,1163.97,0.6,0.43,2,1,6,47313,0.8452806571561506,0.026,73.70153516866921,0.46,70.64821395051298,0.77,77.95,1,10259,Moderate
Malaysia,Asia-Pacific,2,Agriculture,63.469054048957545,56.46095305115222,68.33784238722926,57.044345129275555,0.8091,1104.21,0.6,0.55,2,0,40,32384,0.871981419390746,0.035,74.53114269965617,0.71,88.1673725411612,0.76,72.77,1,7878,Moderate
USA,North America,2,Agriculture,65.09496189151405,60.13090568801848,66.02422340353941,73.18272572515957,0.1267,228.48,0.59,0.4,2,0,46,31533,0.8670897478119005,0.044,87.55640637212369,1.52,78.58702058227178,0.8,81.81,2,9169,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.51639423739765,44.37104650920134,68.88273344997066,58.82769102604873,0.8814,1126.96,0.59,0.45,2,0,41,49604,0.8602038831375306,0.031,70.4801096315034,0.59,74.31731157802986,0.68,82.01,2,10839,Moderate
Malaysia,Asia-Pacific,3,Agriculture,62.82514220173913,52.387133291040236,71.01683864379883,54.344109278421726,0.8774,1378.65,0.78,0.48,2,0,12,502,0.8574279648418691,0.029,76.67143369510251,0.75,87.49854378882232,0.72,82.61,1,9640,Moderate
USA,North America,1,Agriculture,55.76086879002015,22.67262784622997,49.95479699867593,38.0225707523024,0.1821,280.82,0.58,0.61,1,0,44,15425,0.9254948267106489,0.03,76.6381277448402,1.18,67.06105542903467,0.83,84.02,1,10887,Moderate
