Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
China,Asia-Pacific,2,Agriculture,56.66067613307457,47.98162345037136,51.203103214953344,61.8489653121872,0.384,333.39,0.55,0.18,1,0,37,13336,0.8671909980931877,0.023,69.32024578580506,0.88,77.95005684534686,0.75,77.05,2,972,Moderate
USA,North America,1,Agriculture,53.415467609525265,63.55559185775719,57.33087741294418,47.30790708376345,0.0599,429.93,0.61,0.51,1,0,42,7301,0.946849957812571,0.034,72.72241683183127,0.96,75.03350025331207,0.81,69.96,2,1268,Moderate
China,Asia-Pacific,2,Agriculture,44.25931233808909,32.855874929035394,28.072746678027528,43.552116058112404,0.4206,372.22,0.43,0.24,1,0,39,16482,0.8956643643630847,0.031,78.27509210348276,0.88,77.00672157891972,0.66,73.83,0,9348,Moderate
China,Asia-Pacific,1,Agriculture,73.14129614432332,90.72111834341597,95.69759910625402,84.46089867346505,0.1632,521.76,0.61,0.43,1,1,44,7888,0.9256444788751181,0.033,62.23226316817554,0.71,76.16709196590607,0.66,74.51,0,10632,Low
Malaysia,Asia-Pacific,2,Agriculture,61.90033034639121,49.54283114387361,70.57577187534692,41.418024713419115,0.7326,105.76,0.77,0.51,2,0,15,47296,0.8492946293566661,0.029,75.56918874714403,0.8,77.25619197149757,0.66,80.01,1,9909,Moderate
Malaysia,Asia-Pacific,2,Agriculture,71.10404181086635,77.00876782655752,78.54045809359803,70.10119661990144,0.9099,389.83,0.58,0.48,3,0,45,2214,0.9427562730959762,0.038,71.85979014978957,0.62,64.84528939092142,0.85,82.96,0,10809,Low
Japan,Asia-Pacific,2,Agriculture,50.066176541056905,48.16406099667301,55.574274944561886,57.8969710555742,0.9648,495.41,0.61,0.41,2,0,12,12004,0.9694523006487586,0.039,68.93288164688731,0.5,73.29019529985757,0.71,76.61,2,11009,Moderate
Japan,Asia-Pacific,2,Agriculture,52.6135950121368,53.43540927534618,61.1788705772169,41.799025806332146,0.7886,1407.48,0.6,0.53,2,0,7,44087,0.9267645279722496,0.041,71.73490967838991,0.59,77.08979727493282,0.65,78.12,1,9091,Moderate
Malaysia,Asia-Pacific,2,Agriculture,55.02592300710397,59.17610557687627,65.4894377615098,49.04271750815336,0.9254,232.48,0.78,0.55,2,0,8,30558,0.8550466822349684,0.036,64.4765904333247,0.69,50.26260810806158,0.81,78.03,1,11645,Moderate
Indonesia,Asia-Pacific,2,Agriculture,58.66359956708045,61.608921534209074,63.91002147749753,44.885204142306506,0.7478,91.44,0.45,0.65,1,0,24,5504,0.8852963256693333,0.034,46.39548305432082,0.9,81.38699331436037,0.75,81.55,2,1141,Moderate
India,Asia-Pacific,3,Agriculture,41.93095992495514,33.354832625795105,49.568258168408065,48.12566246637687,0.9999,1417.68,0.75,0.44,2,0,11,4111,0.9180146099464134,0.02,69.68190913245951,0.45,65.31012090101987,0.84,70.18,0,7596,Moderate
China,Asia-Pacific,1,Agriculture,53.53957341579359,56.12914893486747,59.39815323836615,54.49560608370136,0.4801,436.1,0.57,0.46,1,1,42,6564,0.9501783106570829,0.036,76.66212974008975,0.72,86.61952721087438,0.73,80.99,2,9064,Moderate
Malaysia,Asia-Pacific,2,Agriculture,43.35001406549718,35.380051729243746,49.18644478097334,43.16689004026107,0.886,1429.0,0.6,0.51,2,0,13,11529,0.9093249630002533,0.034,68.69741309959747,0.72,72.39174956432797,0.73,75.79,1,9025,Moderate
Malaysia,Asia-Pacific,3,Agriculture,70.52593163752873,99.31909364676874,81.06197292127919,78.8365279347099,0.7963,364.3,0.51,0.57,0,0,43,1722,0.9169047875168573,0.023,69.17409015556358,0.76,49.20650647738991,0.9,65.3,0,10834,Low
China,Asia-Pacific,2,Agriculture,60.288934578411464,47.58911886200568,51.633458085593396,53.59946242437041,0.8872,243.35,0.59,0.24,1,0,24,10378,0.9349153332076073,0.032,58.83203758824912,0.74,85.59424577258159,0.77,74.78,2,1670,Moderate
Japan,Asia-Pacific,3,Agriculture,75.582248085297,73.27353648452976,75.9516200821236,75.04545018679497,0.8245,1218.54,0.6,0.46,0,0,10,49754,0.8573381443539283,0.035,68.62343276638852,1.17,74.79758570168465,0.73,82.05,1,8763,Low
Malaysia,Asia-Pacific,2,Agriculture,69.57902345549641,58.31000216478661,76.47947634541111,57.562044604468646,0.7672,153.58,0.58,0.62,2,0,9,47919,0.95538836177739,0.041,70.5818459457336,0.66,77.9871749638484,0.66,84.6,1,9861,Moderate
China,Asia-Pacific,2,Agriculture,45.12610106505597,38.83805300922323,42.67170298586762,47.18488545922209,0.789,317.79,0.59,0.12,1,0,9,11492,0.8728084241472637,0.037,76.82164086579346,0.87,77.1003814318877,0.7,73.28,1,10022,Moderate
Malaysia,Asia-Pacific,3,Agriculture,50.94007820594437,35.33925237977955,56.5525461921898,43.88592756069743,0.932,1428.94,0.72,0.42,2,0,15,4954,0.8730717062387393,0.034,65.69878763402524,0.72,76.47321930919131,0.63,80.11,0,8725,Moderate
China,Asia-Pacific,2,Agriculture,41.7374715254578,42.82611742392765,55.039681212595085,51.023786380771206,0.8142,407.72,0.6,0.44,1,0,7,17964,0.9198487223185065,0.036,78.64966274379155,0.24,79.27201414656925,0.75,71.3,1,9818,Moderate
Malaysia,Asia-Pacific,2,Agriculture,68.46783840285087,72.05514198586314,66.67958114778746,65.79376288303085,0.7014,1484.87,0.61,0.45,2,0,8,32748,0.9228492549307576,0.025,65.33941888182554,0.89,82.35321724425684,0.65,74.14,0,9552,Moderate
Malaysia,Asia-Pacific,2,Agriculture,48.52502587654226,46.085786320980674,41.72080628929535,49.721153378626646,0.8297,244.75,0.4,0.59,1,1,46,14128,0.8602980986430472,0.019,77.83882524133564,0.94,88.36080693043753,0.8,72.15,1,10257,Moderate
Malaysia,Asia-Pacific,3,Agriculture,52.90105900067667,20.00629541699392,52.58582053974124,50.328696163190344,0.7743,1499.5,0.47,0.54,2,0,42,26597,0.9030999934827609,0.031,71.45096629893453,0.86,56.97734239940107,0.63,75.57,0,9674,Moderate
India,Asia-Pacific,3,Agriculture,68.37178597061288,85.35105550756137,77.69221051571554,60.679755716385834,0.865,277.63,0.63,0.43,1,0,45,14108,0.8645970994823509,0.033,69.73927868429925,0.74,82.4631954899228,0.79,82.25,1,9004,Low
Malaysia,Asia-Pacific,3,Agriculture,58.012087422400285,23.000896235535066,41.680569792987974,53.22034177051542,0.7719,268.63,0.42,0.47,2,0,44,30279,0.9403166448951024,0.027,74.40498312819074,0.89,61.489683265736815,0.69,67.22,0,10481,Moderate
China,Asia-Pacific,2,Agriculture,69.3883311172297,83.24466663542454,67.39613058020946,70.3302516808242,0.7811,563.05,0.57,0.4,1,0,8,7811,0.9296851735232189,0.024,75.17217844299762,0.68,79.0560990110317,0.76,78.7,1,8166,Moderate
USA,Asia-Pacific,2,Agriculture,63.54811920963779,86.4949442170843,70.53819031599366,63.56242639910144,0.9032,276.92,0.52,0.33,1,1,16,44649,0.9129801112494466,0.032,86.73930447793883,0.8,84.64202922127154,0.63,83.71,2,9763,Moderate
USA,North America,2,Agriculture,52.74171827357503,28.905332282415447,54.36116741251012,34.34450461991153,0.1783,293.23,0.4,0.54,1,0,46,11248,0.9175091015957698,0.02,87.57084774602836,0.85,75.74935449537273,0.73,77.95,1,10103,Moderate
USA,South America,2,Agriculture,72.51351902421209,59.798368790948544,76.59659165662718,74.24078096631457,0.8154,857.28,0.63,0.59,2,1,39,34979,0.9087888715509264,0.044,79.66530789415279,1.01,72.75673264106915,0.58,71.87,1,8697,Low
USA,South America,2,Agriculture,46.63998863833665,51.36232277581604,65.46100856393912,40.79254774305498,0.3522,139.16,0.46,0.53,2,0,42,26648,0.8351969890352331,0.037,78.9207232598091,1.01,62.61993169830707,0.58,82.3,1,10385,Moderate
China,Asia-Pacific,2,Agriculture,57.584730120558234,56.80023046847295,52.29394084925201,62.24939732808483,0.7691,618.57,0.79,0.27,1,1,44,5423,0.8590245876685147,0.036,55.4628260789287,0.89,86.78956864417445,0.72,69.08,2,8544,Moderate
China,Asia-Pacific,2,Agriculture,51.5610443968166,40.42682341020538,48.35039046909333,41.8820021563623,0.6986,495.07,0.77,0.4,1,0,17,8706,0.9346817440282542,0.017,70.14833860799631,0.89,73.94942029857943,0.6,77.38,1,9038,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.03160058119003,79.83483267990417,67.7447364647166,81.82967314510199,0.214,448.87,0.57,0.57,2,0,34,46003,0.8778670820763815,0.03,82.59538721360593,1.27,84.92742391274466,0.68,68.38,1,10505,Moderate
Malaysia,Asia-Pacific,1,Agriculture,54.48494701768408,53.610856342822565,70.0306592881744,42.05479040118681,0.7244,156.63,0.81,0.47,2,0,16,6881,0.8434407684823237,0.039,69.10087751580618,0.73,58.98549740701508,0.7,81.89,1,10507,Moderate
Malaysia,Asia-Pacific,2,Agriculture,65.38804421449981,54.98612823738107,71.76541909837103,78.96825804550578,0.6216,1336.6,0.6,0.45,2,1,45,3538,0.9503378534024135,0.011,86.74160730080598,0.49,88.0884790107538,0.68,82.12,1,1542,Moderate
Japan,Asia-Pacific,2,Agriculture,62.126671350213485,47.033377490447386,54.09157198881995,57.413932850405516,0.7406,407.04,0.57,0.58,2,0,40,20097,0.8582876662597473,0.02,67.89660004538874,0.53,76.98165111344348,0.74,70.92,1,1130,Moderate
India,Asia-Pacific,2,Agriculture,52.815627969364535,46.17213059639023,63.60583300816843,52.87816027534721,0.7709,348.26,0.7,0.36,2,0,44,5505,0.9174052712263103,0.018,62.819435427341055,0.63,74.62131083317388,0.77,77.4,0,9964,Moderate
India,Asia-Pacific,2,Agriculture,57.13120436915082,36.90381223782361,55.30847061853363,44.53789194000504,0.9549,507.59,0.76,0.55,2,0,46,7519,0.9364692448842238,0.035,76.83094453406078,0.75,79.59386703890897,0.81,76.2,1,10085,Moderate
China,Asia-Pacific,1,Agriculture,68.61713948275153,47.833382173759595,67.81565280356077,60.471495770673044,0.8899,600.55,0.58,0.15,3,0,10,13302,0.920475620005991,0.033,74.38592910612913,1.02,74.3665481649474,0.72,79.56,2,849,Moderate
Indonesia,Asia-Pacific,3,Agriculture,48.577095275872615,22.900158483068992,52.87652065975406,42.643210003352536,0.8512,321.87,0.76,0.56,2,0,45,7963,0.9155862662094695,0.018,69.63894442757916,0.89,60.67573387161302,0.81,71.05,0,9511,Moderate
Japan,Asia-Pacific,2,Agriculture,70.67857288784188,52.3907412226146,72.1115858009141,61.711324650530855,0.8706,505.0,0.53,0.41,3,0,10,14297,0.8277766462640822,0.026,67.59457446342195,0.63,79.55782103025668,0.67,82.59,2,229,Moderate
China,Asia-Pacific,2,Agriculture,68.05508223804254,61.96964472345479,79.17882177650583,65.03542077671666,0.8918,1101.32,0.62,0.69,2,0,40,41629,0.8989134152345688,0.029,62.52816479866166,0.94,84.35198442773296,0.85,79.15,1,10187,Moderate
China,Asia-Pacific,2,Agriculture,55.444644389862695,62.95345284743741,53.36658375173559,56.942380493734895,0.9281,340.4,0.6,0.19,2,1,40,11192,0.8823152415965776,0.031,70.09952524502793,0.94,86.23192098503347,0.83,73.78,2,11215,Moderate
Japan,Asia-Pacific,2,Agriculture,60.07044082926024,64.679830516832,60.55895746179115,68.47031316249495,0.8962,247.77,0.72,0.46,2,0,46,16093,0.8244233369903077,0.039,45.05510739614168,0.81,88.02082812031647,0.66,83.54,1,1366,Moderate
Malaysia,Asia-Pacific,2,Agriculture,59.23735525567014,62.71530425455753,64.3651044187737,63.06796706674174,0.7062,241.71,0.58,0.6,2,0,39,30825,0.8775354841560464,0.025,72.07366958840319,0.73,75.87378119073402,0.78,74.6,1,861,Moderate
India,Asia-Pacific,3,Agriculture,65.79006703354851,95.42289594072021,75.06898372005091,85.63964471149798,0.7923,192.52,0.62,0.6,3,0,42,2619,0.9111205726061063,0.004,58.85785881486142,0.79,65.03085023916154,0.65,72.26,0,10712,Low
USA,South America,2,Agriculture,52.24104949696346,55.80939130170088,64.88282152895016,50.556044069278165,0.758,163.92,0.58,0.34,2,0,39,5773,0.9047669316773264,0.025,75.80987286956518,0.47,73.33348016638806,0.67,73.84,1,5459,Moderate
China,Asia-Pacific,2,Agriculture,53.70243061590561,36.34131738261937,44.06914793727734,50.73547441516557,0.818,358.56,0.78,0.58,1,1,44,8065,0.8563707661498947,0.035,81.76047387826848,0.91,83.83466817671223,0.79,76.05,1,9415,Moderate
Japan,Asia-Pacific,2,Agriculture,67.38840813419911,52.66194805344126,77.96434152524633,62.722518732824156,0.754,1224.72,0.62,0.34,2,0,35,47888,0.8921302429979834,0.024,69.4413205518918,0.65,75.10497090219545,0.8,82.57,1,10730,Moderate
Malaysia,Asia-Pacific,3,Agriculture,66.41957880878752,91.80543853203096,64.01883714198922,79.27401667802634,0.8372,432.25,0.43,0.42,0,1,43,44122,0.8351532100039586,0.031,52.5925598574579,1.01,53.26407896329184,0.76,87.88,0,9805,Low
USA,North America,1,Agriculture,59.156839679200914,61.64828816728066,64.31799856546034,54.48530156918338,0.0322,97.49,0.62,0.31,2,0,41,25312,0.9575200934865213,0.031,80.34227888699405,1.19,81.98679596481938,0.62,74.87,2,521,Moderate
Brazil,South America,2,Agriculture,50.66397194872983,53.999198531225545,62.79761588341161,42.833085579126575,0.9773,226.17,0.45,0.58,2,0,42,4183,0.8715060748081207,0.028,55.88189187231782,0.72,60.614759299302726,0.63,76.44,1,10226,Moderate
Japan,Asia-Pacific,2,Agriculture,60.54911918484773,59.48277354926355,72.65355733512385,62.49581046899704,0.6802,128.76,0.44,0.46,0,0,16,11613,0.8630980107780305,0.029,73.14244365791747,0.93,76.64089945249401,0.76,85.28,2,309,Moderate
Japan,Asia-Pacific,3,Agriculture,65.8434819656774,92.73866214656114,75.15054022445823,86.62101259202865,0.7744,277.1,0.57,0.58,3,0,40,3214,0.8763687722457467,0.034,63.7973062665505,0.89,85.73087208408761,0.82,78.14,0,9845,Low
Japan,Asia-Pacific,2,Agriculture,52.939084901375814,47.798915613278275,55.429682379293055,52.30792190158864,0.8254,164.94,0.58,0.58,3,1,46,13464,0.9093302366545921,0.016,66.74093044627143,0.58,86.83581830406234,0.75,80.51,1,10461,Moderate
China,Asia-Pacific,1,Agriculture,68.94323027895612,57.86716163408834,84.69596591306879,63.98374113449078,0.6847,1038.6,0.6,0.46,1,0,47,1854,0.9386145075339001,0.028,84.00049570882128,0.49,82.6513336593562,0.76,85.23,1,11881,Moderate
USA,North America,1,Agriculture,62.40185142077646,58.13867404953387,61.66447109816301,78.47036468009765,0.6371,1499.5,0.61,0.33,1,1,15,44784,0.8573255902081042,0.038,73.74686711637081,1.46,87.29174405421502,0.69,81.38,1,9063,Moderate
Brazil,South America,2,Agriculture,72.940500676902,71.01534936627705,73.38730696477627,74.47992918706863,0.2051,225.19,0.56,0.54,2,0,40,44405,0.9148210384400642,0.044,74.11445287336596,0.63,53.104173750611416,0.89,82.29,1,790,Low
USA,Asia-Pacific,1,Agriculture,81.5146669798265,75.46656392539411,79.56003170741145,85.47988911802304,0.3165,378.18,0.63,0.51,3,0,45,10645,0.920693470700096,0.022,66.56586443544919,0.73,58.00630977823684,0.74,74.19,0,8766,Low
China,Asia-Pacific,2,Agriculture,67.86592560816527,58.891622846600455,69.95969694960137,82.6725847138265,0.9808,297.57,0.63,0.52,2,1,40,11829,0.9164380917305901,0.049,76.93476742198173,0.94,92.58114128571343,0.72,74.31,2,9612,Moderate
India,Asia-Pacific,3,Agriculture,70.28704601791554,56.407022079414084,76.97353400856537,70.6515387462796,0.9827,593.31,0.61,0.52,3,0,42,44333,0.8688814999015625,0.032,70.84204894918253,0.96,80.79755323284012,0.74,74.83,1,9353,Low
India,Asia-Pacific,3,Agriculture,51.01024549417501,13.076250000000009,54.16256497058836,54.625195282518284,0.6935,385.16,0.79,0.53,2,0,44,27914,0.8312266252571872,0.037,66.0723841056939,1.01,77.4030118669202,0.68,78.51,0,11053,Moderate
China,Asia-Pacific,2,Agriculture,46.2028392345022,59.82244851694605,55.796528248095115,52.33509810275925,0.4773,295.94,0.78,0.17,1,1,20,13978,0.9056731541339855,0.016,66.49964000548775,1.0,82.90893898761692,0.83,73.7,1,10667,Moderate
USA,South America,2,Agriculture,62.986729694775825,62.75897287024184,65.64594126013198,66.07032979686976,0.657,199.88,0.54,0.52,2,0,42,31924,0.8591607475665777,0.027,82.70626108733696,1.26,76.8187792179516,0.53,67.79,1,7643,Moderate
USA,South America,2,Agriculture,46.53603966176839,53.69447538986822,50.115455130196736,39.924746564792294,0.2029,224.31,0.6,0.34,2,0,42,29262,0.9037486054853632,0.022,87.6023623393432,0.91,61.384813967516386,0.64,79.76,1,6908,Moderate
India,Asia-Pacific,3,Agriculture,58.90318404711411,19.770264419391545,59.431959019689224,41.1679330680208,0.8558,265.27,0.39,0.56,3,0,41,26553,0.8635358791349812,0.045,74.25306788973518,0.99,81.1280472501576,0.72,70.72,0,10395,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.88834178229193,60.10911797389543,63.8480153666155,68.26517801129303,0.9075,952.05,0.57,0.56,2,0,41,30319,0.8343256186125553,0.018,66.88427642388707,0.63,54.64470614381966,0.7,76.0,1,1239,Low
Malaysia,Asia-Pacific,3,Agriculture,68.98699058052051,77.12568541889617,75.09522079406365,85.87935076842386,0.7238,348.98,0.36,0.58,3,0,39,8678,0.9178229544457813,0.034,78.2851823904441,0.93,74.71721166042155,0.79,82.17,0,10965,Low
Malaysia,Asia-Pacific,2,Agriculture,46.953713256325344,37.95514751499132,54.549386008439534,43.994301946557506,0.8315,127.64,0.49,0.59,2,0,40,28089,0.8394218994750952,0.043,68.33716678052109,0.8,59.34442840256599,0.58,70.78,1,9493,Moderate
USA,Asia-Pacific,3,Agriculture,71.86482449823909,69.7734949593458,77.8174110589626,85.05632730695459,0.07,421.91,0.58,0.53,3,1,43,28943,0.9476180343188755,0.048,69.67990222531522,0.85,74.54904346277733,0.81,72.13,1,9333,Low
Brazil,Asia-Pacific,2,Agriculture,54.1104350283471,59.463960521047014,61.37679032437722,57.791228552897124,0.783,104.47,0.65,0.56,2,0,10,18131,0.9239605683359718,0.035,79.63702897465994,0.7,64.5153933404576,0.6,75.52,1,8110,Moderate
Malaysia,Asia-Pacific,2,Agriculture,51.806474516633514,39.584780717940205,51.36768734606326,42.77905028641127,0.1016,1499.5,0.46,0.4,2,0,15,34410,0.9272915154071367,0.019,71.89180208453288,0.74,76.39913794054988,0.77,78.03,1,9948,Moderate
USA,North America,2,Agriculture,57.37505968846527,54.842449521737976,65.44522136266963,62.55444684314666,0.9734,144.77,0.59,0.58,2,1,42,31455,0.8770749471479448,0.041,84.32648394639546,0.69,86.55871460420536,0.76,70.29,2,727,Moderate
Japan,Asia-Pacific,3,Agriculture,58.538220587923554,52.69490345489903,62.45173765691153,63.05206277435204,0.898,1453.6,0.7,0.42,2,0,18,2581,0.8348328882847892,0.046,69.75163126842226,0.85,69.80755374418224,0.65,79.01,1,11999,Moderate
USA,North America,2,Agriculture,48.17251850286042,36.756606953714304,53.789399364032946,46.483125249677784,0.8921,186.99,0.61,0.31,1,0,19,28985,0.891488204481493,0.018,62.92194051969493,0.74,78.73361867991704,0.7,72.86,2,159,Moderate
USA,North America,1,Agriculture,75.8223819491521,91.0554479781656,77.55159113876115,74.05760163754088,0.8541,879.37,0.51,0.51,0,1,9,44569,0.9073183571416141,0.031,85.25213998200911,0.98,86.55759650551222,0.73,81.07,0,10190,Low
Brazil,South America,2,Agriculture,50.620294492641065,55.010432407680675,63.29874032058926,49.48686023197438,0.9317,1216.69,0.58,0.55,2,0,40,30361,0.8990734310969447,0.029,62.14260760856715,0.77,78.05761646635038,0.65,69.26,1,10260,Moderate
Malaysia,Asia-Pacific,1,Agriculture,79.12703518082593,98.18022307724092,84.8073591671393,70.27749279588308,0.8082,102.01,0.5,0.45,0,0,16,38737,0.8992240250905985,0.044,51.97180160381128,1.07,74.36978872438037,0.89,70.66,0,9427,Low
Indonesia,Asia-Pacific,2,Agriculture,69.77262632301132,62.32030966577358,69.94208783002067,67.14857559224839,0.7221,1381.6,0.64,0.65,2,0,38,43733,0.915035272907551,0.029,74.43731464558658,0.51,62.84041216355597,0.62,76.77,1,11134,Low
Brazil,South America,2,Agriculture,51.57224773478095,54.72867709843297,62.875577263317886,47.72832463839053,0.2356,86.58,0.49,0.44,2,0,42,34695,0.8508850162059919,0.03,68.32951963480778,1.35,62.44831641066764,0.57,86.0,1,9393,Moderate
Japan,Asia-Pacific,2,Agriculture,62.24604609249242,62.51578559836937,64.21682756706987,61.520345342728085,0.7331,164.88,0.57,0.54,2,0,10,49982,0.8758118596876181,0.04,63.774569030021894,0.68,74.7834021786037,0.61,79.87,1,1514,Moderate
India,Asia-Pacific,2,Agriculture,54.34237108481948,61.94416537924206,65.26940283771893,51.66354111345978,0.929,684.53,0.49,0.64,2,0,47,46380,0.856073959144771,0.04,66.09041018978554,0.86,90.50399735373608,0.74,77.17,1,10482,Moderate
Japan,Asia-Pacific,2,Agriculture,48.78330794224472,33.12768132668943,52.45829129748693,55.48115388465463,0.9847,329.18,0.74,0.56,2,1,44,15046,0.8672090422214418,0.021,65.70373567504808,0.92,81.17329823995428,0.81,78.66,1,9369,Moderate
Japan,Asia-Pacific,2,Agriculture,63.7128663127706,57.39007175434576,61.25349368673808,58.090848574308424,0.6752,1400.14,0.74,0.49,2,0,10,33214,0.8525386246912211,0.032,70.43423191098263,0.87,57.33728874696898,0.68,76.2,0,11467,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.73861027436708,57.19629873944368,64.55174443148377,62.39684651893384,0.9361,166.23,0.6,0.62,2,0,8,23790,0.8292632168976306,0.037,66.17624300429286,0.87,83.27957064875784,0.58,81.62,1,11062,Moderate
Malaysia,Asia-Pacific,3,Agriculture,75.50874433590435,62.3690744212635,80.86320865384697,86.90032715784885,0.8548,1220.66,0.58,0.68,3,0,38,4063,0.8689104151236218,0.033,72.23088824025292,0.79,82.84933376819147,0.73,77.35,1,10835,Low
Japan,Asia-Pacific,3,Agriculture,62.69088731953387,64.0809037303003,78.40073069717212,61.8791474382363,0.926,142.55,0.45,0.58,0,0,43,29848,0.8631514964309539,0.015,77.49863870805007,0.9,82.14976463583525,0.69,84.05,1,9887,Moderate
USA,North America,1,Agriculture,75.85115721007166,77.79200594138057,82.18430368572538,79.96066802912588,0.0398,462.92,0.58,0.56,1,1,43,7502,0.8911497925398388,0.03,69.54302831975133,0.95,88.98834871302498,0.83,73.14,1,8548,Low
Japan,Asia-Pacific,3,Agriculture,73.91355040183227,83.85479051741478,71.07314468783102,72.23375735322973,0.8176,588.33,0.57,0.11,1,1,12,9558,0.8619028531814523,0.014,55.23294121111611,0.72,81.61116441477655,0.74,78.06,1,1081,Low
Brazil,Asia-Pacific,2,Agriculture,62.171684138696534,58.49133582330906,64.89209733657967,54.410074468776756,0.9321,209.58,0.6,0.63,2,0,43,33781,0.8529988424023828,0.021,67.71145539215821,0.71,78.91334536266521,0.77,72.07,1,51,Moderate
Malaysia,Asia-Pacific,3,Agriculture,71.5640496112668,97.57807015626206,74.99085796379939,74.8723835056558,0.8247,392.63,0.42,0.55,0,1,41,6361,0.8958291425658481,0.029,56.28667153800851,0.81,50.05627852790497,0.82,72.95,0,9220,Low
China,Asia-Pacific,1,Agriculture,55.674841468876615,23.79291126067061,55.11274883938863,47.2448874450416,0.4106,479.69,0.58,0.41,1,0,43,11041,0.933560661408346,0.028,70.94767935551717,0.62,78.48133868832146,0.72,73.43,1,9371,Moderate
USA,North America,1,Agriculture,63.81876134938302,62.770337760005994,66.2323403697275,74.15719271800191,0.9264,189.35,0.61,0.38,2,0,9,45372,0.8775957413354533,0.027,70.69517162053371,1.21,65.22904236997178,0.53,79.98,2,9631,Moderate
Malaysia,Asia-Pacific,3,Agriculture,70.3994576629116,67.6136617248076,86.70392341426947,63.81728361776012,0.975,1256.81,0.57,0.55,3,0,40,30255,0.836821216985862,0.019,64.35241340806867,0.77,82.15748019758635,0.69,81.64,1,9894,Low
USA,North America,1,Agriculture,48.40223479440267,56.92844133823927,55.47960400099301,49.84256278616321,0.773,188.34,0.51,0.21,1,1,41,4945,0.8734153376344537,0.033,76.12176460382419,1.52,83.43739636526436,0.7,74.65,2,11261,Moderate
China,Asia-Pacific,1,Agriculture,69.25080144034615,74.85875266342634,76.22007023329269,80.61937417484594,0.7721,604.28,0.65,0.45,1,1,43,7581,0.9153725811558098,0.021,66.52531682498268,1.05,81.14096924168761,0.68,76.92,1,10776,Low
China,Asia-Pacific,2,Agriculture,57.06107537973004,47.95134296919925,56.879641556370615,54.6566092008913,0.8835,356.41,0.64,0.49,2,0,43,13517,0.9398231897257584,0.023,72.83648445483625,0.91,80.72285171496645,0.72,77.55,2,11669,Moderate
Japan,Asia-Pacific,3,Agriculture,56.25082829714115,51.84462698601474,63.31678390253878,51.2646463482633,0.7697,1213.58,0.77,0.48,2,0,13,47757,0.8474966320886987,0.033,69.07519281803918,0.86,81.50003591104642,0.69,80.57,1,11740,Moderate
Malaysia,Asia-Pacific,2,Agriculture,65.07384574060131,75.15471139412469,74.69081612037657,72.1331926831826,0.6411,1344.55,0.43,0.62,2,0,14,46878,0.9494915524565904,0.031,71.39904350180197,0.84,71.55482766524102,0.7,78.69,1,8533,Low
Indonesia,Asia-Pacific,3,Agriculture,59.59794215147656,76.79937520453022,74.32805190278951,75.91292638853653,0.8112,381.24,0.48,0.67,3,1,43,11474,0.9248054721464072,0.04,64.5090649862733,0.97,77.17646021460457,0.67,77.95,1,411,Low
Japan,Asia-Pacific,2,Agriculture,67.01308289802628,60.53603742660558,62.26626436869699,63.74093926660698,0.9122,129.58,0.75,0.47,0,1,25,8192,0.8801724711058242,0.022,64.00641367056136,1.0,84.0154088279732,0.67,84.88,1,570,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.33919609356533,62.979093241722886,73.43860533547641,78.22666084733655,0.7926,1217.85,0.61,0.63,2,0,37,49410,0.9392346597580881,0.029,74.43226990970672,0.63,78.74081809459534,0.77,76.99,1,8354,Low
Japan,Asia-Pacific,3,Agriculture,65.60572888957246,69.54484994497531,74.71195871144799,65.67223499413902,0.9181,50.2,0.72,0.54,2,0,41,30347,0.8315960043302392,0.023,69.94225671197037,1.24,81.64750749473242,0.77,80.63,1,11557,Low
USA,North America,3,Agriculture,74.07254233757328,83.00773870139292,77.5434675738341,80.2391006107208,0.1048,309.16,0.59,0.63,3,0,41,27744,0.9596109518480824,0.032,75.39799064369211,0.82,81.26162639864314,0.79,82.63,1,11999,Low
Japan,Asia-Pacific,2,Agriculture,59.96664850161192,49.45680638626826,62.1395586982481,56.03344623927012,0.939,1479.79,0.7,0.51,2,0,46,35471,0.8866821833912535,0.041,67.03752258563293,0.8,56.92194798442374,0.68,77.69,1,11245,Moderate
Japan,Asia-Pacific,2,Agriculture,52.89885711912932,42.329801995683134,51.518373974521495,48.13831991240035,0.8365,310.08,0.6,0.6,2,0,38,45897,0.8930927349718775,0.028,72.62430196492781,0.68,82.46138720003702,0.75,77.42,1,10523,Moderate
China,Asia-Pacific,2,Agriculture,69.1375343071946,55.5575199013178,62.92778293440841,80.6500832106474,0.7893,1289.71,0.61,0.42,1,0,8,15525,0.9047192661079322,0.043,61.68250891883221,0.56,75.3415520143169,0.6,82.01,2,9039,Moderate
