Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Brazil,Asia-Pacific,2,Metals,79.13795596113545,68.3139517488407,69.52596511788029,64.46800158301549,0.1501,292.99,0.64,0.54,1,1,6,7310,0.8574759560058707,0.035,25.27515190487804,0.93,77.96445410434974,0.37,93.14,2,9417,Low
Japan,Asia-Pacific,2,Agriculture,70.08051761078123,65.4006941012585,52.48553578273658,57.53862030511546,0.7284,1235.12,0.7,0.54,1,0,33,22542,0.8741614756144924,0.057,50.682768292065475,0.98,90.26393390729488,0.85,64.25,0,4618,Low
Japan,South America,3,Agriculture,65.15185288586734,58.49025630548711,46.67439916876106,53.60175367536023,0.0835,998.57,0.41,0.61,0,0,38,24864,0.9545398119575679,0.03,82.85626449405486,0.73,75.12281604226321,0.7,76.55,1,5583,Low
Brazil,South America,3,Agriculture,59.73028743183109,55.16382698934953,51.60860953147121,42.66366340001241,0.9069,858.11,0.35,0.25,3,0,26,15434,0.9500501717421516,0.036,60.469728429038526,1.1,56.90841897012191,0.47,79.8,2,10735,Moderate
Japan,Asia-Pacific,3,Agriculture,78.37857099397442,84.57962143971044,54.73798823033076,90.18810828160291,0.6693,1030.15,0.48,0.41,0,0,16,46257,0.8823444048304926,0.022,91.22239717696814,0.83,93.21702805053924,0.35,59.97,1,2463,Low
Malaysia,Asia-Pacific,3,Electronics,53.52403328176794,52.98565632932316,54.6704041363823,55.63638613382135,0.7129,731.23,0.88,0.54,0,0,35,23936,0.8797767833873242,0.029,77.07728108691497,0.36,75.19805741244156,0.34,74.86,2,4911,Moderate
Japan,Asia-Pacific,2,Chemicals,56.586511320400405,60.94122198049982,38.656717483186235,47.694739674452876,0.3359,915.63,0.88,0.58,2,0,11,35858,0.8523443260213575,0.034,56.290527160660666,0.8,74.76637124552605,0.46,46.08,1,11098,Moderate
USA,North America,3,Agriculture,65.52242878820525,87.25320323222547,50.758915790306816,35.996168237624,0.7656,986.45,0.66,0.43,3,1,39,2535,0.8912462090226374,0.032,79.94289122051605,1.17,90.9148938773886,0.52,88.31,2,7909,Moderate
Malaysia,Asia-Pacific,2,Agriculture,55.82935435833055,28.203903924870122,52.105792700232264,44.098836575635055,0.7972,688.14,0.41,0.28,0,0,45,44998,0.8813901684523081,0.04,78.60571064125071,0.82,88.41372570453005,0.6,80.97,2,4976,Moderate
Japan,Asia-Pacific,2,Electronics,77.4969512879254,96.32902607983591,88.00522971224201,93.78291608100918,0.85,599.31,0.51,0.18,1,0,30,17284,0.9228696264083236,0.054,59.96434087402857,1.49,74.39730805334135,0.5,50.53,0,6977,Low
Malaysia,Asia-Pacific,2,Electronics,45.55139048816892,62.58840132700361,95.19858541081446,53.13123903186827,0.3969,666.07,0.57,0.33,3,1,34,9844,0.9448465943591822,0.018,79.41098584528451,1.5,96.74833088046846,0.85,74.17,2,5484,Moderate
Indonesia,North America,2,Electronics,58.05366619713852,76.04355543704945,48.846433722083155,20.020000000000003,0.6962,1379.11,0.51,0.4,3,1,20,7942,0.8684711197866147,0.028,75.29053598870264,1.04,95.52943241361793,0.4,96.26,2,5293,Moderate
Brazil,Asia-Pacific,1,Agriculture,58.324986096284775,73.29998586343788,64.82938325734419,37.40125084613646,0.6099,919.35,0.55,0.27,3,0,10,9217,0.8800478295079844,0.035,87.09119982126508,0.84,75.12850133203636,0.34,77.36,0,848,Moderate
Brazil,South America,2,Food & Beverage,56.8206070482579,48.28858591281227,53.87294043823351,52.673860409667355,0.4076,967.33,0.6,0.37,3,0,20,3809,0.9452424282216456,0.049,84.69512589773325,0.7,97.65696430568732,0.8,70.95,1,1787,Moderate
USA,North America,2,Agriculture,61.083316288192876,43.99500547743181,71.28644176378728,63.28502467920418,0.2012,1030.48,0.69,0.67,3,0,28,47796,0.9170450899306,0.052,69.69386688042869,0.32,65.84056406432614,0.55,76.32,2,9277,Moderate
USA,South America,3,Chemicals,60.60119385121496,62.19772390624479,54.99212806447007,42.729733946053514,0.9049,1142.45,0.37,0.35,3,1,31,45514,0.9555344712154481,0.056,80.23833764013192,1.26,95.19346216686341,0.14,75.04,2,6404,Moderate
Brazil,Asia-Pacific,1,Electronics,58.52129952932212,65.85990221751268,97.03812819730979,47.25352429744982,0.7846,481.19,0.56,0.2,2,0,39,38582,0.969858400442719,0.023,77.44844511409097,1.03,97.3910071495435,0.78,59.66,0,2346,Low
japan,Asia-Pacific,2,Metals,62.30872342653534,74.07117399316719,81.41404938932723,96.48898790066579,0.358,1127.37,0.49,0.2,3,0,13,14215,0.9193962513288298,0.042,78.61378609157892,0.94,50.678067335839884,0.7,76.5,0,5706,Low
Japan,Asia-Pacific,3,Agriculture,75.18047407205329,88.10156527348177,97.23152135842614,75.65142180269261,0.9397,1277.24,0.75,0.62,3,0,28,6180,0.978902307598426,0.039,44.478835515194376,1.34,80.67724077769209,0.17,72.11,0,5741,Low
Brazil,South America,2,Agriculture,81.58833591957539,60.89797625298388,87.8289153075772,53.69184100796444,0.0428,1089.3,0.57,0.35,0,0,36,13809,0.9910567013766325,0.022,88.34029218168497,1.05,72.97469376034908,0.42,52.94,1,2997,Moderate
USA,North America,1,Agriculture,55.958185337333376,60.603546502038526,59.675261622114675,42.5638768997776,0.2834,443.64,0.48,0.16,1,0,33,13784,0.8558836068586386,0.031,66.15923724951399,0.2,74.79158968879345,0.45,77.94,2,9998,Moderate
Brazil,South America,1,Food & Beverage,72.01950141103534,56.03611368678297,43.003818415290645,76.31758084199983,0.9162,1166.25,0.71,0.33,2,1,5,26632,0.9185517740085798,0.04,55.79156353806246,1.55,96.01691281193986,0.55,73.88,2,6651,Moderate
Malaysia,Asia-Pacific,3,Agriculture,67.05535221663072,64.78634887259585,57.12918388024518,52.63047660828269,0.7581,821.34,0.67,0.43,1,0,24,8646,0.8187814573556057,0.055,75.24242707813691,0.82,61.4444620165415,0.15,71.92,1,3043,Low
Japan,Asia-Pacific,3,Electronics,55.50484104596224,30.947844265885777,40.419296372101236,60.03512751365556,0.8873,1374.36,0.84,0.68,1,0,20,20247,0.8968099740500338,0.041,75.32415276933602,0.62,74.97329331431186,0.21,84.8,0,2490,Moderate
China,Asia-Pacific,3,Metals,62.60697804407842,89.02336551259876,66.4886279870929,43.964229433001215,0.869,1378.69,0.83,0.3,0,0,24,22126,0.8798958534469257,0.036,36.68095225285959,0.22,76.37512750652829,0.49,50.15,1,10635,Moderate
China,Asia-Pacific,2,Agriculture,60.27318270837642,78.8090556797679,54.867382019031346,53.839976056568744,0.8979,1050.2,0.54,0.22,2,0,13,16150,0.8557228307577404,0.035,57.65428497996562,0.85,76.76226425625384,0.25,74.42,2,4322,Low
Malaysia,Asia-Pacific,3,Electronics,69.91264758580206,84.3885125709979,39.4095807042468,59.60447499461465,0.9114,1038.52,0.89,0.17,1,0,18,43135,0.8310948580501492,0.017,67.36149556876416,1.34,100.0,0.89,78.05,1,2635,Moderate
Japan,South America,2,Agriculture,77.15012229814263,81.42462257565764,82.4882735830093,75.33429636355433,0.9362,711.99,0.62,0.22,3,0,26,9453,0.8157176906664529,0.032,80.02290967933774,0.27,74.21043932900308,0.48,69.95,1,2335,Low
USA,Asia-Pacific,2,Chemicals,74.75698510810686,100.0,83.57186794446959,81.79054020066785,0.1059,1227.55,0.64,0.46,1,1,36,28420,0.915060754534522,0.041,33.33156144086741,1.23,77.33045606636315,0.61,95.17,2,8235,Moderate
Malaysia,Asia-Pacific,1,Agriculture,63.17938735609497,53.50700514931784,48.61844735307755,43.17494605865432,0.8334,805.55,0.64,0.09,1,0,11,27608,0.9397897838279045,0.045,77.54882578727266,0.9,89.04873143914384,0.1,64.34,0,3249,Moderate
Brazil,Asia-Pacific,2,Electronics,76.05131341457334,94.54979062139277,87.83564411469418,75.4886593052791,0.8132,830.1,0.76,0.38,0,0,10,46000,0.8936955370018159,0.027,100.0,1.17,65.4722390694625,0.6,80.51,1,9888,Low
China,Asia-Pacific,1,Electronics,75.27648407836591,97.3738377497099,76.52424441357473,80.24198496148311,0.9415,144.53,0.6,0.55,2,0,8,47855,0.8992184446315112,0.034,90.01157906208678,0.53,99.52206359877026,0.53,65.23,0,9393,Low
China,Asia-Pacific,2,Agriculture,59.479619586790875,41.55588321777782,54.25903119260793,61.24901958979418,0.672,483.65,0.74,0.35,3,0,14,45484,0.9228267018640933,0.031,51.8269047180054,1.12,85.69498638220867,0.69,58.8,3,4045,Moderate
India,Asia-Pacific,1,Agriculture,71.2308261722278,47.250912366117326,61.69359499660464,49.05982627801369,0.3956,1324.01,0.78,0.52,1,1,15,24122,0.8497796985082843,0.032,66.3298664163373,1.38,72.01024079953064,0.2,61.52,0,9732,Low
Brazil,South America,2,Agriculture,49.62889182999373,54.086202544979066,53.59285904377874,38.210461396030794,0.1987,99.51,0.45,0.35,0,0,47,46875,0.8186296013503349,0.057,31.648154613711537,1.49,93.93497201264815,0.14,64.57,2,6322,Moderate
China,Asia-Pacific,1,Agriculture,62.58977558940485,50.70304802648707,49.650129085168835,46.07000308450686,0.605,1170.1,0.36,0.35,1,1,11,24019,0.930210553266619,0.048,18.946166149818264,1.21,71.69026570787658,0.59,81.64,2,5865,Moderate
Brazil,Asia-Pacific,1,Food & Beverage,60.709395078461945,48.72047818250074,49.82085522753041,25.41613480639922,0.7275,124.3,0.56,0.18,3,0,6,12668,0.9648690918120691,0.03,87.0473803278394,1.17,90.36804953190737,0.89,71.72,1,521,Moderate
Japan,Asia-Pacific,2,Agriculture,82.78543295847156,95.80442777224684,94.65612718080473,77.97198123387433,0.8873,631.88,0.68,0.51,1,1,7,2772,0.9354364270511745,0.049,70.70554856113387,1.54,85.32073328617248,0.51,81.69,1,9816,Low
Brazil,Asia-Pacific,3,Agriculture,70.81217814323945,87.01745789376083,90.92069119286452,88.53671619199928,0.4895,789.69,0.6,0.58,2,1,19,9463,0.8639143928287569,0.053,96.25199109884461,1.54,100.0,0.6,54.02,1,11386,Low
USA,North America,1,Electronics,68.66172045633728,65.66981861379686,47.77376715830218,62.21088673279634,0.2674,394.16,0.67,0.4,1,0,27,11621,0.9738707324014685,0.039,69.96848350177233,0.71,93.81916545026674,0.51,70.85,1,8783,Moderate
Japan,Asia-Pacific,2,Electronics,59.81482552805409,60.30014112536471,64.26848953820641,32.572935009525395,0.6345,855.51,0.48,0.24,1,1,26,21875,0.9259481522340698,0.039,73.85589712750976,0.5,65.05096372293724,0.81,67.25,2,5648,Moderate
China,Asia-Pacific,3,Chemicals,73.01281826110323,100.0,92.25987029695527,62.97218373001629,0.5371,1330.97,0.82,0.4,1,0,47,13398,0.857445338673723,0.039,58.46501847831226,0.2,93.89444801267821,0.84,52.85,0,945,Low
USA,North America,3,Chemicals,75.36796893047566,61.87208595118227,91.87214457131662,79.62252801449796,0.1783,1108.8,0.46,0.26,3,0,39,12317,0.9594892879869128,0.019,100.0,0.29,77.70750383664374,0.69,73.81,0,7953,High
USA,North America,2,Agriculture,67.26277598936026,85.05904666419497,50.28764538455454,89.22453213093097,0.836,831.57,0.84,0.54,3,0,43,10980,0.912931104841143,0.023,55.95634663160695,0.94,100.0,0.31,56.83,0,7795,Low
Brazil,South America,2,Agriculture,45.662598648925005,51.98163595249091,76.3084383192655,52.263096572873394,0.3312,385.73,0.61,0.16,1,0,16,26815,0.9508400099920262,0.032,75.4600828815797,1.07,86.75618754001562,0.16,63.48,1,3711,Low
USA,Asia-Pacific,1,Food & Beverage,86.65504230597382,100.0,74.6512731649261,53.46867375084005,0.2612,418.88,0.58,0.2,2,1,43,13383,0.9221422916347524,0.018,82.67830965222808,0.27,100.0,0.84,74.66,1,9680,Low
India,Asia-Pacific,2,Agriculture,69.5087376212163,71.19578667149469,69.58252203038718,46.914011245467535,0.8232,665.42,0.59,0.15,2,0,8,45926,0.9605037003083661,0.036,42.07436564997599,1.01,87.76325834271347,0.22,74.9,1,5641,Low
China,Asia-Pacific,2,Agriculture,79.07677393057433,96.24542778890493,76.66662917617676,88.12613296360168,0.9325,1453.62,0.89,0.39,1,0,41,48725,0.9003099440805818,0.033,52.68155925969042,0.52,73.34421848410763,0.53,61.96,1,2342,Low
India,Asia-Pacific,3,Agriculture,81.77867678874117,74.35299438979898,72.52729759792584,68.16845171220302,0.1473,1049.88,0.61,0.23,3,1,45,14213,0.8411384294164715,0.032,78.62532263374456,0.43,92.03834183747404,0.27,48.56,0,6026,Low
Malaysia,Asia-Pacific,2,Agriculture,66.40525911404042,59.21426183338409,58.44999700938794,28.320509471605575,0.6254,627.79,0.9,0.12,1,0,30,13901,0.9573105813557061,0.042,21.231351469617685,1.38,71.18967771553568,0.15,65.33,1,5356,Moderate
Malaysia,Asia-Pacific,3,Agriculture,76.85374090509391,91.52267937717973,82.80555965766622,66.56856961773256,0.3304,602.23,0.76,0.05,0,1,36,22938,0.8717262048670966,0.044,28.8260376671253,0.68,85.61464670360239,0.51,82.06,0,1240,Low
USA,North America,3,Agriculture,75.04880194477256,77.87293946166712,57.168725564272314,62.61141643605612,0.1515,123.54,0.63,0.11,1,0,28,14072,0.9280717709797144,0.017,87.36194918051837,1.53,94.15325235113117,0.83,51.3,1,1660,Low
Indonesia,North America,3,Agriculture,43.702441016344835,41.76043377105388,49.09450236796519,39.8582679029406,0.8909,948.05,0.52,0.33,0,0,20,27622,0.9191406826094864,0.036,70.12238595158925,0.2,95.05765745652681,0.18,85.1,2,4907,Moderate
Brazil,Asia-Pacific,1,Agriculture,70.28213046728462,95.10829152391476,81.22591086735665,77.2338571892301,0.983,1294.95,0.76,0.38,1,0,27,9958,0.9148037782487103,0.035,100.0,0.2,76.05791518409607,0.14,84.44,1,8514,Low
india,Asia-Pacific,3,Electronics,75.60950844111477,59.388080675891125,66.18352410121977,82.44051291040869,0.1942,252.88,0.58,0.32,3,0,6,40325,0.9624166686017771,0.058,59.21483955989486,0.92,64.23629900855445,0.65,51.28,2,5930,Moderate
Malaysia,Asia-Pacific,1,Electronics,58.29313415151205,49.491749403840515,53.343797434785266,81.91551942398505,0.2463,1436.29,0.88,0.15,2,1,27,38568,0.840349289037445,0.041,57.960458330322695,1.48,73.87847792380897,0.56,86.87,0,7860,Moderate
Malaysia,Asia-Pacific,1,Metals,69.80829684938969,88.33495315751829,37.152914259705966,25.654137933842065,0.9675,1066.81,0.63,0.26,1,1,36,3973,0.9553941508143611,0.022,27.91644833528993,1.54,100.0,0.74,62.66,0,6516,Low
Malaysia,Asia-Pacific,3,Electronics,72.99430517975524,62.67180846207347,100.0,79.8416152787886,0.5209,956.78,0.77,0.27,3,0,10,48251,0.8781030039562903,0.013,45.94265036536778,1.12,80.4268207623412,0.52,85.13,1,5656,Low
Brazil,South America,2,Electronics,73.75391782703012,64.1333721337548,57.94809687511355,43.694023477100345,0.4931,1208.61,0.61,0.27,2,0,7,22369,0.8663741013100816,0.028,54.877584800633926,1.1,77.56577164251742,0.6,76.39,1,6329,Moderate
Indonesia,Asia-Pacific,2,Agriculture,43.256162249089925,43.50782491515321,38.52076421450674,46.677631046262,0.9908,382.87,0.44,0.37,1,0,20,27682,0.9514472409524679,0.037,36.328209436189205,1.22,87.28089931023474,0.6,54.06,2,5947,High
China,Asia-Pacific,2,Electronics,73.1004655704165,71.75684411531941,94.78794883036576,65.33855162929123,0.6616,1371.16,0.5,0.09,1,0,25,23272,0.8960336240586757,0.042,97.23077371571028,1.22,74.63005593423736,0.83,81.39,0,2970,Low
India,Asia-Pacific,2,Agriculture,73.56560234888595,73.74193243942806,61.15153248351927,92.87046185903478,0.5162,1060.14,0.65,0.44,3,1,30,1847,0.8556576989400827,0.034,65.95889756855682,1.28,58.57043773173769,0.21,83.55,1,5795,Low
USA,Asia-Pacific,2,Agriculture,55.92312817784788,43.79350300819627,40.83061801020704,91.26101771461394,0.1884,954.77,0.58,0.29,1,0,19,28114,0.8104283972058726,0.054,59.60082615940016,0.67,61.13091794901034,0.49,63.24,2,1746,Moderate
Japan,Asia-Pacific,1,Electronics,74.11565095993751,91.08962883966322,94.9593178448411,83.68936325752765,0.3955,361.0,0.7,0.45,3,0,31,36367,0.8924933043638792,0.032,77.2900737170352,0.24,79.03962473618832,0.24,53.47,0,9282,Low
India,Asia-Pacific,2,Agriculture,48.39292984063569,86.60558609620463,50.99445457103947,47.8584045054793,0.9203,829.92,0.58,0.63,2,0,7,5623,0.9201298262396795,0.048,62.81212429410198,1.51,90.01033155306126,0.86,85.38,0,5186,Moderate
Malaysia,Asia-Pacific,2,Agriculture,81.45314498781245,94.09033921617326,75.03248355930486,44.03048203349579,0.7315,105.62,0.95,0.22,1,0,11,29597,0.9618236873454772,0.026,51.19273675675033,1.17,91.12206385628986,0.46,56.77,0,1839,Low
USA,North America,2,Agriculture,46.043371990340006,26.285275272902982,66.69179728258854,33.64389930190404,0.0474,1091.69,0.64,0.33,1,1,7,28862,0.960281477592091,0.059,75.57595003124189,0.26,63.56921011080536,0.66,70.87,2,4330,Moderate
Japan,Asia-Pacific,3,Chemicals,65.20876128496832,44.76759287660033,46.13527418272171,55.978561992817475,0.9514,191.22,0.57,0.26,3,1,40,10831,0.9219896015561527,0.007,77.13305499506853,1.78,71.94202396127422,0.2,76.33,1,6369,Moderate
Malaysia,Asia-Pacific,2,Agriculture,64.42939150597557,63.220783233071536,56.99458842036202,63.06817493311502,0.0129,411.5,0.82,0.13,1,1,36,22631,0.9333992114636781,0.037,70.11171060511457,0.2,88.47343172679135,0.85,69.72,1,3317,Low
Malaysia,Asia-Pacific,3,Electronics,69.05456365274567,42.14678481445097,47.65715124848625,44.04601653967552,0.5112,830.3,0.62,0.72,0,0,39,44361,0.9325923245239576,0.053,66.93852493557955,0.2,86.98356676648054,0.14,58.04,2,5916,Moderate
malaysia,Asia-Pacific,3,Agriculture,59.67956584933282,39.900382069893645,41.33078979670595,62.66091762300213,0.0374,122.48,0.68,0.55,0,1,36,8702,0.8399733258846809,0.042,76.24122302555004,0.79,93.06855232310104,0.45,89.82,2,8048,Moderate
China,Asia-Pacific,1,Chemicals,64.33845535168044,69.83608373860945,79.26081404279088,45.65307667203091,0.1255,124.94,0.85,0.0,1,1,19,34397,0.8904912065810168,0.029,28.784125243233746,0.75,78.20001662574522,0.29,80.82,0,2072,Moderate
Malaysia,Asia-Pacific,1,Chemicals,38.0377756210881,25.568668935563906,31.66378350716305,20.020000000000003,0.7397,961.17,0.62,0.27,1,1,7,46984,0.9340548002022914,0.038,77.0047582196608,1.41,100.0,0.39,76.07,5,4369,High
Malaysia,Asia-Pacific,2,Agriculture,65.15919221562682,46.09909011896232,52.82951912456637,48.81675515987455,0.1959,515.64,0.33,0.31,1,1,39,46938,0.9605340180617137,0.051,86.91593056468878,1.42,66.5191344453666,0.18,56.06,2,2014,Low
China,Asia-Pacific,2,Metals,56.042335399391845,48.61496648578567,52.69716933508064,55.70644436440879,0.9235,992.85,0.45,0.66,3,0,9,45342,0.8950301049898063,0.038,75.44452186057089,1.2,100.0,0.3,81.64,1,11716,Moderate
USA,North America,2,Agriculture,56.865337840039395,67.61778965955286,83.67556103633682,50.289917597322265,0.1759,695.03,0.33,0.36,1,0,26,45077,0.8508977693655025,0.056,74.36513844203857,0.73,92.15961428521075,0.18,79.54,2,6908,Moderate
Brazil,South America,2,Agriculture,62.74303391976663,49.10930950076882,41.34915604555173,49.390978491029514,0.7378,84.46,0.47,0.73,3,0,20,46743,0.8446127641753927,0.052,54.020373310664596,0.83,89.39237635440959,0.56,85.35,2,7563,Moderate
Japan,Asia-Pacific,3,Agriculture,79.70605546293888,82.94990840604831,80.62647680549786,88.30759169267276,0.9023,634.12,0.45,0.27,3,0,27,30178,0.8790309709765409,0.038,96.12313879769705,1.09,99.46223448452865,0.8,59.38,0,4746,Low
Brazil,Asia-Pacific,2,Food & Beverage,58.272248963626915,25.474602004942284,46.762903371419384,57.71538720371662,0.6296,1004.4,0.64,0.31,3,0,18,27140,0.943614240861227,0.024,70.63802075576578,1.12,77.91300409749496,0.84,56.69,2,5197,Moderate
USA,North America,2,Agriculture,63.00379610637258,82.42442917191983,58.185836618171464,75.58485566233693,0.0166,551.94,0.61,0.32,1,0,36,43339,0.8717427717733857,0.031,54.65077532152328,0.27,100.0,0.48,75.11,2,4536,Moderate
USA,North America,2,Agriculture,79.55570058206649,53.97583059863575,95.45804296803264,79.06949338360559,0.6066,1078.3,0.73,0.31,1,0,45,3691,0.9669180453657134,0.042,92.71270017273942,0.78,88.92004428310527,0.22,81.39,0,2860,Low
USA,Asia-Pacific,2,Food & Beverage,58.64092674353192,61.079454746674905,82.94615033083883,65.47195556494268,0.7198,172.78,0.43,0.34,1,0,42,46536,0.9757264307359494,0.038,66.9858586893393,1.62,80.96060652934234,0.18,55.37,1,5048,Low
USA,North America,2,Agriculture,85.01816942859102,86.43833770368799,82.7481914944062,81.88296541990067,0.1244,174.65,0.64,0.71,1,0,31,25519,0.9324090497442197,0.029,47.07260604940885,0.77,84.98060313240268,0.34,58.24,2,5107,Low
Malaysia,Asia-Pacific,1,Chemicals,50.777320907268034,23.89776539760702,39.89256541647643,27.031615754246324,0.5494,1023.79,0.6,0.28,2,0,13,13772,0.8538510629541662,0.038,24.04453129540749,1.2,72.567628123739,0.86,75.87,4,11252,High
Indonesia,Asia-Pacific,2,Agriculture,62.868521964398724,59.589649470520605,43.7188579164768,62.75459939349197,0.7376,914.7,0.42,0.42,0,0,6,27923,0.867447187321501,0.017,74.42843496859432,1.24,68.76803248458421,0.14,74.65,0,5813,Moderate
Malaysia,Asia-Pacific,2,Agriculture,39.32876688510806,13.471136390982156,33.39572794452351,54.88558184656436,0.8943,1032.71,0.71,0.35,3,0,13,34259,0.9403574795585412,0.033,73.56380756063278,0.81,58.10916767108017,0.81,79.17,0,2698,High
China,Asia-Pacific,2,Electronics,68.62165981275723,62.235298272727505,91.1711581098045,72.03746303090583,0.7166,445.4,0.64,0.09,1,1,40,10919,0.946321379681187,0.036,56.86355742068618,0.74,71.32264771232205,0.59,83.1,1,5400,Low
USA,North America,2,Agriculture,68.91692021217466,84.50151931599704,100.0,60.0831254581952,0.1558,1390.05,0.84,0.51,0,0,38,30884,1.0,0.029,71.0035868307102,1.22,85.76489122294575,0.63,86.41,3,8497,Moderate
Brazil,Asia-Pacific,3,Agriculture,81.46048861422351,82.88169654731898,98.37601561145738,61.94432608953474,0.6894,1306.44,0.51,0.3,3,1,27,49313,0.8850154932666369,0.004,22.56759839875932,1.49,57.126537867132285,0.16,67.5,0,6665,Low
Japan,Asia-Pacific,2,Agriculture,81.93475912983251,97.98642943299608,79.5067364622303,82.80613916886949,0.457,1337.75,0.34,0.58,2,0,46,26027,0.9493141669638101,0.04,38.675216990006,1.18,48.59433877213689,0.4,83.58,0,8772,Low
Indonesia,Asia-Pacific,3,Electronics,70.9489020843796,73.80713582744923,55.62782065238491,59.867413244296394,0.8067,1252.46,0.72,0.29,1,0,31,44931,0.9197912374205713,0.054,71.83975196592294,0.88,58.79848406346179,0.39,61.75,1,7601,Moderate
USA,Asia-Pacific,2,Electronics,79.66211976830013,85.44668836926704,51.89396880450369,42.55269152015264,0.9601,387.91,0.83,0.18,3,0,16,23182,0.9052445135756658,0.022,65.4002647469051,1.53,100.0,0.43,78.97,1,11172,Low
Brazil,South America,3,Agriculture,56.803805242204035,83.8524632449602,89.37693583915402,23.88615017724215,0.9174,297.42,0.6,0.39,3,0,10,44383,0.8069931800304455,0.016,71.79878425804495,1.13,69.41281995179904,0.59,61.81,1,11252,Moderate
Japan,Asia-Pacific,2,Agriculture,77.74377139656949,87.37537268794551,73.08021843787012,73.77551052274008,0.877,145.4,0.67,0.34,0,0,27,9856,0.9009292633352693,0.029,98.50339713348997,0.36,88.8564945118583,0.15,82.54,1,10287,Low
Brazil,South America,2,Agriculture,74.66676797136745,65.44923425281338,65.81432393961694,73.27053118026342,0.2563,1224.21,0.54,0.65,1,1,38,36794,0.9641530206517566,0.04,67.10521033685518,1.42,80.1438797820494,0.62,66.83,0,6375,Low
Brazil,Asia-Pacific,3,Food & Beverage,58.84788596416344,60.29448946886868,70.50648736773489,43.87931942118449,0.1017,979.58,0.54,0.25,3,0,29,39709,0.9643247522799221,0.037,70.77976531344154,0.21,99.42274211542446,0.58,81.16,3,6376,Moderate
Malaysia,Asia-Pacific,1,Chemicals,65.24850747787232,58.894143791968126,38.03260419379309,46.60232052048818,0.9215,867.63,0.53,0.45,3,0,34,15606,0.9293211487707825,0.032,23.49801062257889,0.87,66.71387740960303,0.28,83.61,0,6429,Moderate
USA,Asia-Pacific,1,Electronics,54.71161056336376,51.82329976292185,57.90377402697479,42.99479565628505,0.5983,1042.55,0.36,0.62,1,1,32,3154,0.8458470932945559,0.034,55.112353097835694,0.63,100.0,0.31,77.65,2,3569,Moderate
USA,North America,2,Agriculture,69.66772206854183,62.552252619661175,51.97114070526268,79.04857226522101,0.5026,709.98,0.64,0.21,2,1,38,8459,0.9685887645970299,0.025,80.26685591217911,1.21,78.65688572785842,0.43,54.74,0,11214,Moderate
USA,North America,2,Agriculture,59.77683828864364,43.937821314744234,43.554726659668404,33.327719700728224,0.7105,1065.1,0.52,0.63,1,0,46,48648,0.918047891292602,0.059,65.91885595138069,1.25,75.88404313427085,0.55,69.51,2,6669,Moderate
USA,North America,2,Agriculture,63.7169533482507,32.68740485960788,47.765632298797456,44.75052243455617,0.7515,1077.91,0.68,0.4,3,0,32,49385,0.9079087542680032,0.038,26.462028090888342,1.14,90.55124826040388,0.82,79.71,2,5428,Moderate
USA,North America,1,Agriculture,62.7041513497759,76.87628875084353,65.17205371266421,49.57283033898402,0.5656,557.67,0.84,0.7,1,1,7,22038,0.9426742181110995,0.029,59.36327358051338,1.09,93.90614953244649,0.47,72.52,1,5309,Low
USA,North America,3,Agriculture,53.4024211156231,44.7529203146886,56.064209201967344,43.2451274752958,0.2418,156.84,0.46,0.7,0,1,33,11156,0.9490646229889967,0.04,70.370747409221,1.87,92.37532971918952,0.81,60.65,0,8754,Moderate
Malaysia,Asia-Pacific,1,Metals,55.90172400447778,73.23018799811464,51.743875294607186,51.24273858010056,0.3988,687.28,0.9,0.39,1,0,23,34560,0.9292872224113562,0.031,31.485835194594078,0.96,77.03886330798805,0.58,55.07,2,4796,Moderate
Brazil,South America,2,Agriculture,65.54147535480834,65.12269987948184,76.34198312755566,66.32193243683841,0.1594,784.59,0.94,0.48,1,0,16,44928,0.9557577768645021,0.034,54.43963574382826,1.0,47.077135444481385,0.51,60.49,1,4386,Moderate
China,Asia-Pacific,2,Agriculture,52.960502615075065,57.145040541567184,42.566698777384694,59.03008243578705,0.4788,787.94,0.46,0.23,1,1,46,39530,0.919518511892787,0.044,52.26603191059071,0.49,60.431234757036414,0.24,84.09,4,4557,Moderate
Japan,Asia-Pacific,2,Agriculture,75.22876199261343,100.0,34.94650175382633,94.06172004947818,0.8628,1098.37,0.51,0.33,1,1,7,24580,0.8538719143171899,0.026,61.51476571158467,0.5,99.67716964844472,0.46,50.59,0,2690,Low
Japan,Asia-Pacific,2,Electronics,62.028114237440924,75.45666861569453,75.78191304282635,74.86117416997195,0.034,788.74,0.88,0.45,1,0,30,11402,0.8837133887259704,0.045,24.217202813601215,0.32,92.6672568978944,0.43,61.49,1,2308,Low
